face_width,face_height,ratio,jaw_width,forehead_height,eye_distance,ratio_jaw,ratio_eye,ratio_forehead,symmetry,nose_width,lip_height,brightness,texture,hue,saturation,value,label
362.99117097097866,478.60719922277474,0.3005395007096773,275.0218820851698,138.04449461389177,260.5181104599013,0.757654466772576,0.7176982012070202,0.2884296242055417,0.5207488536834717,47.52254495058741,33.267141415681834,0.7752747359915405,0.3417951542810715,39.319152,0.3530734746320184,215.475868,Vata
402.4574694734708,505.7236128083076,0.3626145650839631,318.5785731013638,146.5806103388407,274.75559490665984,0.7915832038554421,0.6826947335978596,0.2898433188137518,0.5494862794876099,46.35080829885739,30.095511514135225,0.1901985231563393,0.1183882022342633,15.019204,0.4925641514063808,81.28002,Vata
396.51372408133886,461.9169194563364,0.4665977305430553,322.666558892361,123.92823824951658,274.4446944208297,0.8137588670856971,0.692144250635147,0.268291186205902,0.5488545596599579,50.57803213041624,9.011404254506658,0.3693470259933764,0.278711673599257,18.502756,0.4918292889451108,126.929348,Pitta
421.7348692504062,446.06143057712,0.6111923126108385,323.19124098748193,151.19824880491447,297.2617447979815,0.76633748962215,0.7048545578560675,0.3389628388387945,0.5945234894752502,42.44300000535313,5.680831009377932,0.6433308461618913,0.4420017663675427,29.486724,0.2503001605582983,172.424328,Kapha
404.1928207450789,518.2760129940208,0.336162489619708,335.1719415101412,142.2692381572043,275.53942802294586,0.8292377407700949,0.68170292464627,0.274504770798346,0.5488364994525909,50.47432820169913,16.99604337926151,0.4714378352554466,0.3380099393624891,18.528176,0.4976050458980116,150.809224,Vata
372.7368511592914,496.658613950608,0.2873459841715313,300.2004182252879,146.77135809894358,261.36311615861007,0.805395058984912,0.7012000969201592,0.2955175929225699,0.5212754011154175,47.62985378894291,12.4354749641545,0.5449553830178471,0.1539758403705081,29.76218,0.396930593682168,162.781944,Vata
427.81512856058566,532.451128948965,0.3753662310661741,338.01848137489173,156.80583163564285,280.04908502755865,0.7901040865763184,0.6546030430709724,0.2944980733634101,0.5591252148151398,42.90119356940596,34.92423262158881,0.3111843572755423,0.3979373148908459,105.516392,0.488758927164279,121.8425,Vata
390.5743497995268,484.0364187691181,0.3810611008826562,310.1290792915176,156.6806821131996,271.35484479187585,0.7940334009406915,0.6947584881883726,0.323696060952668,0.5425060242414474,44.63976818531514,0.6359860636029672,0.6232967684884582,0.3755019372787791,12.084296,0.4438878187853344,188.275708,Kapha
344.1096959229547,494.83326278683626,0.1958537836916357,267.19280725040375,155.94560432183707,229.50391754928305,0.7764756716132392,0.6669498717079695,0.3151477801705807,0.4587018489837646,35.72857626048995,1.5513268225116803,0.98022451886035,0.1768329506092719,24.37298,0.0973982101038152,231.785676,Vata
395.158123345734,476.8944993520976,0.41709731111917,302.0447778016608,160.058973937417,289.9052082174088,0.7643643391265781,0.7336435494804778,0.3356276370452394,0.5798085033893585,43.67236340144344,9.599756865590496,0.6301285770781413,0.361542749981946,26.633996,0.3712775938051966,177.186616,Pitta
402.4813764892008,529.87497630479,0.302442433860344,313.84786667049065,166.17464521045582,266.38265811318587,0.7797823328079173,0.6618508921749658,0.3136110453249075,0.532499372959137,44.57761776114657,23.433447930728843,0.4261641379041316,0.4572888848197414,14.21652,0.6243796918128773,151.60636,Vata
408.4039058538236,521.9159540040723,0.3405299757138865,325.2752763902423,155.1292613040828,271.62156751101,0.7964548617874023,0.6650807291941745,0.2972303492812415,0.5431394875049591,51.922700339519245,41.74110210727876,0.5567110606435058,0.4426772557142436,13.545316,0.5531840247396718,178.580448,Vata
421.8529331460096,477.3950492489521,0.5085316272211841,333.4303647795949,145.1287070807287,284.04851879512273,0.7903948001333196,0.6733354125969992,0.3040012821855782,0.568096935749054,45.72494393263377,9.531987192061097,0.6154112296914332,0.3900008317727894,47.612956,0.414755177967982,192.339708,Kapha
397.1807294264561,490.1647240517967,0.3866908420854472,324.7941895218503,150.067245454849,252.12648757515072,0.8177491138375855,0.6347903332048129,0.3061567634128462,0.5042336881160736,44.689539743829215,5.2967521166086655,0.2439734787151394,0.2200179250280039,17.856932,0.5769963741023205,93.351368,Vata
412.9162487114012,508.96739213594697,0.3883215904014842,335.1626733488913,147.5293209858239,274.9487968761939,0.8116964987327151,0.6658706159765667,0.2898600642502816,0.5498881787061691,51.6888883791217,30.33655092519384,0.8385155246614044,0.286715581978285,17.399056,0.2933780370725046,225.274556,Vata
400.1167540815989,492.1567497995946,0.3911520371767081,310.165205215342,154.58655280311552,280.14483593257626,0.775186747496426,0.7001577241512965,0.3141002391332901,0.5598592162132263,44.93758486222444,1.1708605822340237,0.6237393544393484,0.4019619162068867,17.86024,0.4669299906938579,190.875236,Vata
388.8347942963112,466.3529882270826,0.4256859194298462,315.95426474113503,136.48584548272848,261.63602273661377,0.81256685197869,0.6728719409231528,0.292666389898351,0.5232268422842026,47.86914803529355,3.568943594123387,0.6175754982683845,0.2245761434354627,20.762796,0.40049610812573,187.436032,Kapha
447.9767855690874,456.0132153578174,0.6725037586657139,361.3611461439881,146.7266151337201,303.70205880364153,0.8066515002221217,0.6779415107812641,0.3217595679076733,0.6073344647884369,43.42913161925876,2.5626217487500926,0.615755369565289,0.3096485526129271,21.766796,0.4111028615677939,186.06812,Kapha
