face_width,face_height,ratio,jaw_width,forehead_height,eye_distance,ratio_jaw,ratio_eye,ratio_forehead,symmetry,nose_width,lip_height,brightness,texture,hue,saturation,value
415.1754644360419,458.9727147580907,0.9045754814746823,329.7742108270589,139.25205853880306,279.2441397594636,0.7943008175471333,0.6725930689058852,0.30339942672234493,0.5583957731723785,42.711123499142886,1.3898539043011398,111.937852,27.477895218267648,40.597388,63.060556,124.99264
424.359852292979,473.31173937280465,0.8965758019340639,333.87118557493534,154.5478219552336,285.2041999773356,0.7867643081005457,0.6720810143472997,0.32652437938688816,0.5703520029783249,45.186892627499674,4.656584987366151,149.2013,69.69515261702207,0.0,0.0,149.2013
427.2731924466276,484.7629867867337,0.8814063864050782,347.94884047791265,139.46134247552348,292.7638106238827,0.8143474634706372,0.6851911512338865,0.2876897499950383,0.5849551260471344,46.986462765583106,10.35902652716765,162.626196,74.24096348088152,0.0,0.0,162.626196
376.6907256025629,428.2423898183133,0.8796203611753106,302.91458528641107,132.4552649416258,249.07580622360777,0.804146650549631,0.6612209680107747,0.30929975194146814,0.49603036046028137,37.30663338333421,1.4896272269314819,123.125432,80.08955129611712,0.0,0.0,123.125432
438.415342114955,480.8342047662289,0.9117806881648592,368.8665407662242,121.20649829700258,278.99241002093135,0.8413632127625343,0.6363655265234262,0.25207544949080846,0.5578428506851196,48.07113933091116,3.198165678774174,112.430356,35.257309223950486,12.672104,94.221308,137.932792
416.111488983827,487.6864302799895,0.8532357333480243,334.2781626381471,144.10469884744356,279.5437034828295,0.8033379790942026,0.671800012456985,0.2954863820277109,0.5590852051973343,50.31355377027933,14.368599474701211,192.293136,39.97700288022483,16.540796,60.872332,210.55538
421.31308011665095,483.39527355521324,0.8715705410564564,333.39015105198945,145.55427684154012,286.5885415811347,0.7913121305412169,0.6802270214392241,0.3011081919999678,0.5731769800186157,49.77003355367002,4.353840535151514,181.331716,75.10010002986243,33.265136,36.779164,187.881844
421.44008610403307,482.91360759314915,0.8727028592225816,313.9716300867009,154.88586498726738,296.2529269336179,0.7449970718001337,0.7029538401823681,0.3207320368527645,0.5924809277057648,47.77001467617333,21.974244081696988,128.140524,40.26929531299777,19.55464,113.685524,160.406412
418.90991561617545,502.2435718805658,0.8340772068971204,327.3583499683202,147.27627991907457,292.92286135572283,0.7814528560079753,0.6992502455447062,0.29323676432059353,0.585844486951828,54.79546728039156,41.53076773207977,115.095112,44.09837404834169,21.253612,98.368264,140.7278
399.08200346043617,504.325938836634,0.7913176236404341,314.67576193193275,154.51432784141872,283.9875967520275,0.7884990032208475,0.711602112572288,0.306377911470999,0.5679702460765839,50.24623390880044,33.544285318322984,199.4826,40.90479650652231,11.365616,86.785356,234.277132
439.4036124113777,508.2254452853771,0.8645840472718662,354.5514480118981,147.1502572574171,294.17561374229354,0.8068924287312426,0.6694883825098846,0.2895373669745909,0.5863742530345917,48.697596480583194,2.552772019561494,174.113856,46.713867114715136,19.695508,117.7766,217.691204
438.43612348630205,487.5533320688874,0.8992577727360389,359.21833350118186,146.0103466184888,290.1034555958039,0.8193173743185074,0.6616778136094151,0.2994756409496935,0.580143541097641,51.2598437307914,1.7813732167146694,124.699696,42.12923328886468,14.466136,130.729572,174.972576
431.06218246220567,484.6515652339361,0.8894269891692944,349.6670712179929,134.16263830564455,311.845668104735,0.8111754764027594,0.7234354596441008,0.2768228722028076,0.6236533224582672,62.05214003900394,30.946230199646955,127.695972,41.11705362711701,40.192492,55.62162,144.489664
433.23217403752886,506.59150500161564,0.8551903649393947,342.39772030604564,146.68577520853034,295.2815710681887,0.7903330842560768,0.6815781208406047,0.28955435249168365,0.5905424058437347,52.005941670110204,49.454721857159605,170.333888,40.41261148210366,16.069972,87.053272,204.618744
420.37372079476535,473.02875253824914,0.8886853463749519,323.2830433114742,150.69376439548125,290.2732379924038,0.769037233584131,0.6905123313693551,0.3185721028306755,0.580512136220932,44.741812734670425,11.534829221734192,93.32958,47.385564437111015,24.193072,124.753592,132.332584
447.32888929967936,491.85357251447624,0.9094757348469062,354.63900798094613,144.81840425637435,294.78297579321975,0.7927925436162979,0.6589848830347632,0.2944339786250349,0.5895460247993469,42.61501347253649,16.494178011865408,146.390332,60.26394295870273,24.10414,70.920168,169.0219
443.43338704195736,513.184766878452,0.8640813517112536,345.576428146204,154.19715125489648,292.3449116208244,0.779319821746994,0.6592758239766077,0.30047102175855916,0.5844860970973969,50.60774962553366,30.196884764215273,173.25612,45.4176252411506,26.380936,59.822644,198.349932
437.16332925437433,478.70508479859836,0.913220567603326,348.4037360554943,148.4968855111692,293.7976184804356,0.7969646874309692,0.6720545819374574,0.31020536490362344,0.5875821858644485,55.520207982455716,5.921762832916934,140.148536,67.31085452627016,16.224848,125.709568,180.471712
459.0224786767572,538.4439056963064,0.8524982339305285,366.93493099947403,157.15422919406367,305.7754217722863,0.7993833593013839,0.6661447662732282,0.2918674118724299,0.6115031242370605,52.86015715939611,11.552647984643153,170.182588,48.53007110670925,11.05948,71.534744,199.621708
408.7413062983886,505.1079973226057,0.8092156696488237,322.1203601477149,147.09523270040995,270.249475070018,0.7880788048188141,0.6611748578029227,0.29121541032830295,0.5402794182300568,45.74658722474334,32.995763897710866,146.57802,50.69757541421088,35.294244,67.809156,166.960848
419.5344098144149,482.1611637603677,0.8701124050358439,317.8908373858024,156.32263319690202,299.33778947179286,0.7577229184286087,0.7134999715618269,0.32421241059264116,0.5985960066318512,46.98158616309981,26.008328040128248,109.9393,49.70242963387203,30.412264,154.026412,153.113056
419.3831603992995,516.9702889225434,0.8112326170104813,331.51956170269017,150.05845722267145,278.67080734334,0.7904932601181377,0.6644778180364094,0.29026514760726296,0.557235836982727,52.35120349875981,37.865525812445114,140.711816,59.222662064298866,14.442852,88.819428,165.0309
436.72972831953587,498.8748835837883,0.8754293765646856,346.2754780242697,144.35486971267702,285.92314470852705,0.7928827729604778,0.6546912796816289,0.2893608687526398,0.5718129873275757,51.58283849602665,27.98689448869033,160.96182,48.55112936160806,23.706888,95.19068,199.407004
431.899673921915,500.40336478181644,0.8631030570912126,343.3167807746614,150.4594450954409,280.1543572654506,0.7948993747949232,0.6486560981199094,0.3006763257098472,0.5602788925170898,44.12578966122198,1.3130408663101203,140.133904,45.380840954292424,27.181612,119.45574,180.051944
455.3366335880938,497.1661609329956,0.9158640900531054,353.6990789842423,149.70441197005894,306.2181736067349,0.7767859049623608,0.6725094161515363,0.30111544938842894,0.6123958826065063,49.199910800814585,5.638669054076045,159.572948,38.680536172463995,20.448288,117.99158,211.446648
446.22432007743475,508.69339578175845,0.8771969987769913,347.9440073903715,143.6748751290969,303.03766236930613,0.7797513307432272,0.6791150744915002,0.2824390415139906,0.6059892177581787,53.62994019968287,43.66621869922973,162.81168,48.776116610259166,22.835692,90.417084,196.87032
